"SuccessfulBool","goal","pledged","staff_pick","backers_count","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline","state_changed_at","created_at","launched_at","deadline_month","deadline_day","deadline_yr","deadline_hr","state_changed_at_month","state_changed_at_day","state_changed_at_yr","state_changed_at_hr","created_at_month","created_at_day","created_at_yr","created_at_hr","launched_at_month","launched_at_day","launched_at_yr","launched_at_hr"
0,1000,75,0,2,5,5,22,12,"2010-12-25 10:51:34","2010-12-25 10:51:34","2010-11-25 10:01:15","2010-11-25 10:51:34",12,25,2010,10,12,25,2010,10,11,25,2010,10,11,25,2010,10
0,12500,0,0,0,4,4,26,13,"2014-12-28 16:24:18","2014-12-28 16:24:19","2014-10-22 00:30:17","2014-10-29 16:24:18",12,28,2014,16,12,28,2014,16,10,22,2014,0,10,29,2014,16
0,10000,930,0,23,5,5,21,16,"2011-06-05 08:27:46","2011-06-05 08:27:50","2011-04-27 18:44:49","2011-05-03 08:27:46",6,5,2011,8,6,5,2011,8,4,27,2011,18,5,3,2011,8
0,3000,110,0,7,4,4,21,13,"2015-08-01 08:56:06","2015-08-01 08:56:08","2015-06-04 09:38:46","2015-06-17 08:56:06",8,1,2015,8,8,1,2015,8,6,4,2015,9,6,17,2015,8
0,9000,0,0,0,8,7,19,17,"2015-11-06 09:27:22","2015-11-06 09:27:22","2015-05-30 07:55:35","2015-10-07 09:27:22",11,6,2015,9,11,6,2015,9,5,30,2015,7,10,7,2015,9
0,3500,125,0,2,5,4,24,13,"2014-09-25 15:01:59","2014-09-25 15:01:59","2014-08-17 00:15:32","2014-08-26 15:01:59",9,25,2014,15,9,25,2014,15,8,17,2014,0,8,26,2014,15
0,50000,12,0,3,4,4,14,11,"2015-04-08 14:20:17","2015-04-08 14:20:19","2015-02-04 12:18:23","2015-03-09 14:20:17",4,8,2015,14,4,8,2015,14,2,4,2015,12,3,9,2015,14
0,2000,131,0,2,2,2,23,13,"2013-04-26 13:34:22","2013-04-26 13:34:22","2013-03-23 14:20:19","2013-03-27 14:34:22",4,26,2013,13,4,26,2013,13,3,23,2013,14,3,27,2013,14
0,20000,153,0,5,5,4,14,9,"2011-04-08 14:24:34","2011-04-08 14:24:35","2011-01-07 13:27:13","2011-01-07 14:24:34",4,8,2011,14,4,8,2011,14,1,7,2011,13,1,7,2011,14
0,1000,12,0,3,9,8,22,15,"2014-07-29 12:45:36","2014-07-29 12:45:36","2014-05-15 16:57:50","2014-06-30 12:45:36",7,29,2014,12,7,29,2014,12,5,15,2014,16,6,30,2014,12
0,6895,74,0,20,9,6,19,13,"2013-10-24 10:25:35","2013-10-24 10:25:36","2013-08-04 03:13:11","2013-09-09 10:25:35",10,24,2013,10,10,24,2013,10,8,4,2013,3,9,9,2013,10
0,300,112,0,8,3,3,10,7,"2014-10-01 10:24:08","2014-10-01 10:24:09","2014-08-07 12:04:13","2014-09-01 10:24:08",10,1,2014,10,10,1,2014,10,8,7,2014,12,9,1,2014,10
0,20000,1135,0,20,1,1,23,14,"2010-08-07 22:59:00","2010-08-07 23:00:07","2010-05-09 19:52:38","2010-05-10 16:34:03",8,7,2010,22,8,7,2010,23,5,9,2010,19,5,10,2010,16
0,2e+05,1500,0,16,1,1,18,14,"2013-03-07 19:34:41","2013-03-07 19:34:44","2013-01-30 00:26:42","2013-02-05 19:34:41",3,7,2013,19,3,7,2013,19,1,30,2013,0,2,5,2013,19
0,10000,1.01,0,1,4,4,9,5,"2014-04-12 14:53:55","2014-04-12 14:53:55","2014-03-12 22:45:20","2014-03-28 14:53:55",4,12,2014,14,4,12,2014,14,3,12,2014,22,3,28,2014,14
0,36000,3938,0,25,5,4,25,14,"2013-09-26 17:00:00","2013-09-26 17:00:15","2013-08-19 02:27:38","2013-08-26 18:37:24",9,26,2013,17,9,26,2013,17,8,19,2013,2,8,26,2013,18
0,50000,20505,0,112,10,8,20,11,"2014-12-18 14:19:52","2014-12-18 14:19:52","2014-11-07 03:07:22","2014-11-18 14:19:52",12,18,2014,14,12,18,2014,14,11,7,2014,3,11,18,2014,14
0,55000,185,0,9,4,4,7,6,"2013-03-04 09:10:27","2013-03-04 09:10:28","2012-11-25 08:43:27","2013-01-18 09:10:27",3,4,2013,9,3,4,2013,9,11,25,2012,8,1,18,2013,9
0,6000,518,0,11,6,4,17,12,"2014-03-01 11:57:09","2014-03-01 11:57:10","2013-06-18 13:07:18","2014-01-30 11:57:09",3,1,2014,11,3,1,2014,11,6,18,2013,13,1,30,2014,11
0,7000,10,0,1,2,2,22,13,"2015-07-28 17:24:36","2015-07-28 17:24:36","2015-06-02 23:20:09","2015-06-28 17:24:36",7,28,2015,17,7,28,2015,17,6,2,2015,23,6,28,2015,17
0,30000,103,0,6,5,5,19,13,"2014-04-09 21:29:40","2014-04-09 21:30:12","2013-12-13 03:52:08","2014-03-10 21:29:40",4,9,2014,21,4,9,2014,21,12,13,2013,3,3,10,2014,21
0,1200,1,0,1,1,1,14,8,"2015-03-18 16:31:00","2015-03-18 16:31:01","2015-02-16 14:34:49","2015-02-16 16:32:22",3,18,2015,16,3,18,2015,16,2,16,2015,14,2,16,2015,16
0,1500,0,0,0,5,5,16,12,"2014-10-04 11:54:07","2014-10-04 11:54:08","2014-09-01 17:55:49","2014-09-04 11:54:07",10,4,2014,11,10,4,2014,11,9,1,2014,17,9,4,2014,11
0,50000,1948,0,30,3,3,20,14,"2014-09-20 23:00:17","2014-09-20 23:00:17","2014-06-09 20:13:45","2014-08-21 23:00:17",9,20,2014,23,9,20,2014,23,6,9,2014,20,8,21,2014,23
0,3500,2690,0,44,7,6,20,10,"2010-11-17 14:15:00","2010-11-17 14:15:16","2010-10-14 18:02:04","2010-10-20 15:15:19",11,17,2010,14,11,17,2010,14,10,14,2010,18,10,20,2010,15
0,150000,1404,0,27,7,6,20,15,"2014-02-13 02:34:11","2014-02-13 02:34:11","2014-01-08 06:02:26","2014-01-14 02:34:11",2,13,2014,2,2,13,2014,2,1,8,2014,6,1,14,2014,2
0,23000,133.01,0,12,5,5,16,13,"2014-06-01 04:23:54","2014-06-01 04:23:56","2014-03-14 11:57:42","2014-04-02 04:23:54",6,1,2014,4,6,1,2014,4,3,14,2014,11,4,2,2014,4
0,2000,135,0,18,5,5,23,15,"2013-01-24 13:38:10","2013-01-24 13:38:10","2013-01-03 04:40:54","2013-01-03 13:38:10",1,24,2013,13,1,24,2013,13,1,3,2013,4,1,3,2013,13
0,30000,655,0,5,7,7,22,15,"2017-02-02 17:25:06","2017-02-02 17:25:07","2016-11-29 10:22:06","2016-12-19 17:25:06",2,2,2017,17,2,2,2017,17,11,29,2016,10,12,19,2016,17
0,48000,1449.15,0,16,9,8,20,13,"2016-12-13 04:04:15","2016-12-13 04:04:17","2016-10-26 16:10:22","2016-11-03 04:04:15",12,13,2016,4,12,13,2016,4,10,26,2016,16,11,3,2016,4
0,15000,301,0,16,7,7,18,16,"2012-05-27 02:27:54","2012-05-27 02:27:54","2012-04-08 12:18:53","2012-04-27 02:27:54",5,27,2012,2,5,27,2012,2,4,8,2012,12,4,27,2012,2
0,5000,202.9,0,9,7,6,23,17,"2014-01-20 20:00:00","2014-01-20 20:00:16","2013-11-01 13:25:23","2013-12-23 17:07:08",1,20,2014,20,1,20,2014,20,11,1,2013,13,12,23,2013,17
0,30000,0,0,0,5,4,16,13,"2014-06-01 06:37:41","2014-06-01 06:37:41","2014-04-08 23:45:33","2014-05-02 06:37:41",6,1,2014,6,6,1,2014,6,4,8,2014,23,5,2,2014,6
0,1e+05,205,0,2,8,8,19,14,"2014-08-02 07:17:30","2014-08-02 07:17:32","2014-05-29 09:20:07","2014-07-03 07:17:30",8,2,2014,7,8,2,2014,7,5,29,2014,9,7,3,2014,7
0,2000,274,0,16,7,7,23,16,"2013-09-25 21:13:30","2013-09-25 21:13:30","2013-08-21 05:20:02","2013-08-26 21:13:30",9,25,2013,21,9,25,2013,21,8,21,2013,5,8,26,2013,21
0,10000,17,0,2,5,4,20,14,"2016-12-23 12:03:57","2016-12-23 12:03:57","2016-11-15 19:55:59","2016-11-23 12:03:57",12,23,2016,12,12,23,2016,12,11,15,2016,19,11,23,2016,12
0,98000,201,0,3,3,3,19,13,"2014-11-04 14:38:40","2014-11-04 14:38:40","2014-06-29 13:39:15","2014-09-20 14:38:40",11,4,2014,14,11,4,2014,14,6,29,2014,13,9,20,2014,14
0,2500,929.66,0,27,8,7,20,15,"2012-10-20 17:23:28","2012-10-20 17:23:29","2012-07-31 09:24:20","2012-09-05 17:23:28",10,20,2012,17,10,20,2012,17,7,31,2012,9,9,5,2012,17
0,3000,30,0,1,6,5,21,12,"2014-08-06 14:27:17","2014-08-06 14:27:17","2014-06-29 13:19:21","2014-07-07 14:27:17",8,6,2014,14,8,6,2014,14,6,29,2014,13,7,7,2014,14
0,15000,5330,0,44,11,10,11,5,"2016-04-24 20:59:00","2016-04-24 20:59:05","2015-11-13 12:44:13","2016-03-15 07:03:07",4,24,2016,20,4,24,2016,20,11,13,2015,12,3,15,2016,7
0,7200,245,0,35,8,8,21,13,"2013-06-07 08:15:20","2013-06-07 08:15:40","2013-05-03 11:50:54","2013-05-08 08:15:20",6,7,2013,8,6,7,2013,8,5,3,2013,11,5,8,2013,8
0,15000,865,0,14,7,6,24,18,"2010-09-01 22:59:00","2010-09-01 23:01:01","2010-07-18 01:47:08","2010-07-18 02:01:34",9,1,2010,22,9,1,2010,23,7,18,2010,1,7,18,2010,2
0,4000,112,0,2,5,5,16,12,"2014-04-03 03:34:48","2014-04-03 03:34:48","2013-09-19 22:41:01","2014-03-04 03:34:48",4,3,2014,3,4,3,2014,3,9,19,2013,22,3,4,2014,3
0,15000,434,0,8,5,5,20,14,"2016-10-16 04:24:36","2016-10-16 04:24:37","2015-09-05 12:11:50","2016-09-01 04:24:36",10,16,2016,4,10,16,2016,4,9,5,2015,12,9,1,2016,4
0,25000,1472,0,32,6,6,23,12,"2015-11-24 09:22:03","2015-11-24 09:22:03","2015-10-12 10:13:15","2015-10-25 09:22:03",11,24,2015,9,11,24,2015,9,10,12,2015,10,10,25,2015,9
0,50000,2423.5,0,15,1,1,18,12,"2016-08-21 12:53:41","2016-08-21 12:53:41","2016-07-18 01:08:13","2016-07-22 12:53:41",8,21,2016,12,8,21,2016,12,7,18,2016,1,7,22,2016,12
0,137000,231,0,9,6,6,19,15,"2014-09-02 00:55:22","2014-09-02 00:55:22","2014-07-15 21:39:33","2014-07-24 00:55:22",9,2,2014,0,9,2,2014,0,7,15,2014,21,7,24,2014,0
0,650,0,0,0,2,2,19,13,"2014-08-11 08:30:38","2014-08-11 08:30:38","2014-07-11 10:50:50","2014-07-12 08:30:38",8,11,2014,8,8,11,2014,8,7,11,2014,10,7,12,2014,8
0,7777,75,0,1,6,6,22,14,"2014-09-12 08:52:07","2014-09-12 08:52:07","2014-08-11 16:59:27","2014-08-13 08:52:07",9,12,2014,8,9,12,2014,8,8,11,2014,16,8,13,2014,8
0,68105,100,0,2,8,7,15,10,"2017-01-17 15:55:16","2017-01-17 15:55:19","2016-11-25 16:53:19","2016-12-09 15:55:16",1,17,2017,15,1,17,2017,15,11,25,2016,16,12,9,2016,15
0,800,194,0,12,9,8,24,16,"2011-03-01 23:23:39","2011-03-01 23:23:41","2010-12-29 22:54:54","2010-12-31 23:23:39",3,1,2011,23,3,1,2011,23,12,29,2010,22,12,31,2010,23
0,30000,187,0,8,1,1,15,9,"2012-05-09 01:15:32","2012-05-09 01:15:32","2012-03-13 12:34:46","2012-04-09 01:15:32",5,9,2012,1,5,9,2012,1,3,13,2012,12,4,9,2012,1
0,10000,705,0,15,6,6,17,12,"2015-06-27 10:19:32","2015-06-27 10:19:34","2015-05-27 02:00:41","2015-05-28 10:19:32",6,27,2015,10,6,27,2015,10,5,27,2015,2,5,28,2015,10
0,11000,1644,0,20,6,6,23,18,"2013-06-11 10:11:00","2013-06-11 10:11:00","2013-05-14 11:10:07","2013-05-18 10:29:46",6,11,2013,10,6,11,2013,10,5,14,2013,11,5,18,2013,10
0,5500,101,0,2,5,5,18,12,"2016-03-09 10:31:28","2016-03-09 10:31:28","2016-02-06 10:50:57","2016-02-08 10:31:28",3,9,2016,10,3,9,2016,10,2,6,2016,10,2,8,2016,10
0,1455,100,0,4,1,1,20,13,"2010-08-15 06:17:00","2010-08-15 06:30:08","2010-06-25 10:14:25","2010-06-28 00:28:47",8,15,2010,6,8,15,2010,6,6,25,2010,10,6,28,2010,0
0,25000,5,0,1,8,7,23,11,"2014-07-18 12:13:00","2014-07-18 12:13:00","2014-06-18 12:13:52","2014-06-26 12:28:32",7,18,2014,12,7,18,2014,12,6,18,2014,12,6,26,2014,12
0,3000,1963,0,69,1,1,11,8,"2013-08-09 11:16:42","2013-08-09 11:16:45","2013-06-06 23:27:27","2013-07-10 11:16:42",8,9,2013,11,8,9,2013,11,6,6,2013,23,7,10,2013,11
0,7000,156,0,4,11,9,20,17,"2014-04-17 12:29:30","2014-04-17 12:29:30","2014-02-28 02:35:44","2014-03-18 12:29:30",4,17,2014,12,4,17,2014,12,2,28,2014,2,3,18,2014,12
0,9000,2,0,2,3,3,14,10,"2014-09-06 09:00:56","2014-09-06 09:00:56","2014-02-16 15:38:55","2014-08-06 09:00:56",9,6,2014,9,9,6,2014,9,2,16,2014,15,8,6,2014,9
0,5000,20,0,2,8,8,22,15,"2013-09-14 20:59:40","2013-09-14 21:00:38","2013-07-26 20:05:08","2013-08-15 20:59:40",9,14,2013,20,9,14,2013,21,7,26,2013,20,8,15,2013,20
0,55000,12,0,3,5,5,18,16,"2016-08-13 08:50:55","2016-08-13 08:50:57","2016-07-05 02:38:15","2016-07-14 08:50:55",8,13,2016,8,8,13,2016,8,7,5,2016,2,7,14,2016,8
0,15000,255,0,14,10,10,24,14,"2014-02-15 02:00:21","2014-02-15 02:00:21","2013-10-18 13:12:25","2014-01-16 02:00:21",2,15,2014,2,2,15,2014,2,10,18,2013,13,1,16,2014,2
0,10000,102,0,4,5,5,20,13,"2014-11-14 08:43:30","2014-11-14 08:43:30","2014-08-05 20:33:16","2014-10-15 08:43:30",11,14,2014,8,11,14,2014,8,8,5,2014,20,10,15,2014,8
0,5000,128,0,4,6,5,16,10,"2015-03-28 13:03:18","2015-03-28 13:03:18","2015-02-26 10:48:21","2015-02-26 13:03:18",3,28,2015,13,3,28,2015,13,2,26,2015,10,2,26,2015,13
0,5111,580,0,16,5,5,23,13,"2009-11-11 10:11:00","2009-11-11 10:15:07","2009-08-17 09:25:48","2009-09-14 20:43:36",11,11,2009,10,11,11,2009,10,8,17,2009,9,9,14,2009,20
0,5000,301,0,16,7,6,19,14,"2015-05-18 11:33:30","2015-05-18 11:33:32","2015-03-01 04:03:33","2015-04-18 11:33:30",5,18,2015,11,5,18,2015,11,3,1,2015,4,4,18,2015,11
0,10000,0,0,0,3,3,18,13,"2014-08-24 17:51:33","2014-08-24 17:51:33","2014-07-23 17:47:47","2014-07-25 17:51:33",8,24,2014,17,8,24,2014,17,7,23,2014,17,7,25,2014,17
0,10000,361,0,13,9,8,20,16,"2012-09-19 17:36:00","2012-09-19 17:36:00","2012-08-14 09:18:26","2012-08-20 17:36:00",9,19,2012,17,9,19,2012,17,8,14,2012,9,8,20,2012,17
0,3000,161,0,7,5,4,27,13,"2014-04-21 10:27:12","2014-04-21 10:27:12","2013-02-22 16:43:18","2014-03-22 10:27:12",4,21,2014,10,4,21,2014,10,2,22,2013,16,3,22,2014,10
0,3000,20,0,2,10,6,27,14,"2014-09-09 12:50:15","2014-09-09 12:50:15","2013-12-04 01:29:21","2014-08-10 12:50:15",9,9,2014,12,9,9,2014,12,12,4,2013,1,8,10,2014,12
0,30000,731,0,12,13,13,23,17,"2016-06-10 05:36:30","2016-06-10 05:36:30","2016-02-18 09:30:15","2016-04-11 05:36:30",6,10,2016,5,6,10,2016,5,2,18,2016,9,4,11,2016,5
0,10000,0,0,0,2,2,16,14,"2015-01-15 20:20:46","2015-01-15 20:20:46","2014-12-16 20:13:57","2014-12-16 20:20:46",1,15,2015,20,1,15,2015,20,12,16,2014,20,12,16,2014,20
0,2000,1530,0,10,6,5,14,11,"2016-11-30 12:30:37","2016-11-30 12:30:37","2016-11-14 10:11:27","2016-11-15 12:30:37",11,30,2016,12,11,30,2016,12,11,14,2016,10,11,15,2016,12
0,75000,0,0,0,1,1,23,12,"2014-08-30 23:00:00","2014-08-30 23:00:14","2014-07-14 07:18:44","2014-07-18 13:23:24",8,30,2014,23,8,30,2014,23,7,14,2014,7,7,18,2014,13
0,25000,3,0,3,1,1,22,15,"2014-08-11 14:18:38","2014-08-11 14:18:38","2014-06-23 12:10:34","2014-06-27 14:18:38",8,11,2014,14,8,11,2014,14,6,23,2014,12,6,27,2014,14
0,1e+05,2682,0,17,6,5,16,9,"2014-12-31 11:00:00","2014-12-31 11:00:13","2014-11-12 13:38:20","2014-11-19 02:14:55",12,31,2014,11,12,31,2014,11,11,12,2014,13,11,19,2014,2
0,10000,1940,0,28,1,1,21,13,"2010-08-01 07:30:00","2010-08-01 07:30:07","2010-06-28 16:17:52","2010-07-01 00:58:40",8,1,2010,7,8,1,2010,7,6,28,2010,16,7,1,2010,0
0,150000,0,0,0,2,2,18,13,"2014-08-08 12:58:47","2014-08-08 12:58:49","2014-07-01 08:57:45","2014-07-09 12:58:47",8,8,2014,12,8,8,2014,12,7,1,2014,8,7,9,2014,12
0,30000,20,0,2,7,5,21,15,"2015-10-05 10:29:29","2015-10-05 10:30:13","2015-08-25 16:14:13","2015-08-26 10:29:29",10,5,2015,10,10,5,2015,10,8,25,2015,16,8,26,2015,10
0,75000,0,0,0,2,2,25,15,"2014-06-12 00:23:53","2014-06-12 00:23:53","2014-04-14 23:34:55","2014-05-13 00:23:53",6,12,2014,0,6,12,2014,0,4,14,2014,23,5,13,2014,0
0,120000,40,0,2,7,6,19,15,"2014-08-14 10:28:05","2014-08-14 10:28:06","2014-07-10 13:48:26","2014-07-15 10:28:05",8,14,2014,10,8,14,2014,10,7,10,2014,13,7,15,2014,10
0,30000,679,0,14,4,4,20,13,"2016-08-12 11:30:08","2016-08-12 11:30:08","2015-12-05 11:32:41","2016-06-13 11:30:08",8,12,2016,11,8,12,2016,11,12,5,2015,11,6,13,2016,11
0,75000,107,0,6,4,4,17,9,"2015-02-27 09:46:51","2015-02-27 09:46:54","2013-08-26 12:53:24","2015-01-28 09:46:51",2,27,2015,9,2,27,2015,9,8,26,2013,12,1,28,2015,9
0,30000,4796,0,27,8,7,16,12,"2014-08-03 07:00:00","2014-08-03 07:00:14","2014-06-27 21:16:49","2014-07-01 22:53:03",8,3,2014,7,8,3,2014,7,6,27,2014,21,7,1,2014,22
0,1250,16,0,3,3,3,25,15,"2014-10-15 15:25:45","2014-10-15 15:25:45","2014-09-09 12:36:10","2014-09-15 15:25:45",10,15,2014,15,10,15,2014,15,9,9,2014,12,9,15,2014,15
0,5000,1125,0,6,2,2,9,8,"2012-03-05 18:04:43","2012-03-05 18:04:45","2012-01-23 20:58:55","2012-02-04 18:04:43",3,5,2012,18,3,5,2012,18,1,23,2012,20,2,4,2012,18
0,10000,10,0,1,1,1,8,7,"2015-11-18 00:15:00","2015-11-18 00:15:14","2015-10-16 21:00:44","2015-11-04 18:34:08",11,18,2015,0,11,18,2015,0,10,16,2015,21,11,4,2015,18
0,20000,136,0,10,4,3,19,12,"2013-04-14 22:46:14","2013-04-14 22:46:17","2013-02-19 19:53:09","2013-03-15 22:46:14",4,14,2013,22,4,14,2013,22,2,19,2013,19,3,15,2013,22
0,5000,0,0,0,5,4,22,12,"2014-08-15 19:35:55","2014-08-15 19:35:55","2014-07-09 09:00:30","2014-07-16 19:35:55",8,15,2014,19,8,15,2014,19,7,9,2014,9,7,16,2014,19
0,25000,6007,0,39,7,6,18,14,"2013-08-08 04:14:42","2013-08-08 04:15:53","2013-06-26 11:11:58","2013-07-09 04:14:42",8,8,2013,4,8,8,2013,4,6,26,2013,11,7,9,2013,4
0,2000,0,0,0,6,5,22,14,"2014-08-21 07:40:27","2014-08-21 07:40:27","2014-05-14 17:19:19","2014-06-22 07:40:27",8,21,2014,7,8,21,2014,7,5,14,2014,17,6,22,2014,7
0,175000,679,0,28,3,3,23,14,"2012-07-24 17:56:38","2012-07-24 17:56:41","2012-05-20 09:44:01","2012-05-25 17:56:38",7,24,2012,17,7,24,2012,17,5,20,2012,9,5,25,2012,17
0,12000,5,0,1,5,4,20,11,"2013-05-06 09:07:36","2013-05-06 09:07:37","2013-03-11 07:45:47","2013-04-06 09:07:36",5,6,2013,9,5,6,2013,9,3,11,2013,7,4,6,2013,9
0,10000,111,0,4,3,3,14,10,"2013-07-04 20:52:48","2013-07-04 20:52:51","2013-04-25 18:14:30","2013-05-05 20:52:48",7,4,2013,20,7,4,2013,20,4,25,2013,18,5,5,2013,20
0,37000,7526.54,0,529,4,4,22,19,"2012-07-04 03:44:43","2012-07-04 03:45:30","2012-05-21 15:28:25","2012-06-04 03:44:43",7,4,2012,3,7,4,2012,3,5,21,2012,15,6,4,2012,3
0,500,50,0,9,7,6,15,12,"2014-05-15 13:19:40","2014-05-15 13:19:40","2014-04-12 06:18:29","2014-04-15 13:19:40",5,15,2014,13,5,15,2014,13,4,12,2014,6,4,15,2014,13
0,50000,3058,0,6,7,7,18,13,"2015-06-04 12:01:36","2015-06-04 12:01:38","2015-04-13 23:13:45","2015-04-20 12:01:36",6,4,2015,12,6,4,2015,12,4,13,2015,23,4,20,2015,12
0,6000,30,0,2,3,3,12,8,"2015-05-25 16:07:15","2015-05-25 16:07:16","2015-04-25 14:46:00","2015-04-25 16:07:15",5,25,2015,16,5,25,2015,16,4,25,2015,14,4,25,2015,16
0,10000,502,0,17,10,7,18,14,"2013-02-11 10:18:57","2013-02-11 10:19:00","2012-08-01 14:04:05","2013-01-12 10:18:57",2,11,2013,10,2,11,2013,10,8,1,2012,14,1,12,2013,10
0,5000,231,0,8,1,1,20,16,"2016-03-18 12:05:45","2016-03-18 12:05:45","2016-02-10 12:26:36","2016-02-17 12:05:45",3,18,2016,12,3,18,2016,12,2,10,2016,12,2,17,2016,12
0,10000,110,0,4,7,7,22,15,"2014-02-26 11:09:54","2014-02-26 11:09:54","2014-01-14 17:55:30","2014-01-27 11:09:54",2,26,2014,11,2,26,2014,11,1,14,2014,17,1,27,2014,11
0,6000,0,0,0,1,1,16,9,"2014-12-17 18:19:46","2014-12-17 18:19:46","2014-11-12 03:53:00","2014-11-15 18:19:46",12,17,2014,18,12,17,2014,18,11,12,2014,3,11,15,2014,18
0,1500000,538,0,68,1,1,21,13,"2014-01-02 13:59:58","2014-01-02 14:00:17","2013-10-29 09:07:34","2013-12-03 13:59:58",1,2,2014,13,1,2,2014,14,10,29,2013,9,12,3,2013,13
0,5000,2132,0,69,5,4,19,14,"2014-04-02 23:49:57","2014-04-02 23:49:57","2014-02-26 12:35:27","2014-03-03 23:49:57",4,2,2014,23,4,2,2014,23,2,26,2014,12,3,3,2014,23
0,4e+05,5,0,1,7,6,25,15,"2015-01-22 23:08:21","2015-01-22 23:08:21","2014-12-21 01:45:56","2014-12-23 23:08:21",1,22,2015,23,1,22,2015,23,12,21,2014,1,12,23,2014,23
0,50000,38,0,4,7,6,18,13,"2014-06-25 23:30:00","2014-06-25 23:30:11","2014-04-25 15:11:35","2014-04-29 10:45:14",6,25,2014,23,6,25,2014,23,4,25,2014,15,4,29,2014,10
0,12000,1746,0,47,8,8,24,16,"2010-08-04 17:21:00","2010-08-04 17:30:07","2010-05-03 17:21:51","2010-06-04 16:24:06",8,4,2010,17,8,4,2010,17,5,3,2010,17,6,4,2010,16
0,10000,46,0,4,6,6,25,14,"2014-07-15 14:20:14","2014-07-15 14:20:14","2014-03-24 12:17:00","2014-06-10 14:20:14",7,15,2014,14,7,15,2014,14,3,24,2014,12,6,10,2014,14
0,95000,250,0,1,4,4,19,17,"2016-12-14 10:39:35","2016-12-14 10:39:35","2016-11-01 10:24:03","2016-11-14 10:39:35",12,14,2016,10,12,14,2016,10,11,1,2016,10,11,14,2016,10
0,7500,0,0,0,15,12,26,16,"2010-02-09 19:27:00","2010-02-09 19:30:09","2009-11-09 14:27:13","2009-11-13 10:23:16",2,9,2010,19,2,9,2010,19,11,9,2009,14,11,13,2009,10
0,42735,145,0,4,4,4,18,12,"2013-11-13 10:23:24","2013-11-13 10:23:24","2013-10-04 21:39:29","2013-10-14 10:23:24",11,13,2013,10,11,13,2013,10,10,4,2013,21,10,14,2013,10
0,20000,2950,0,62,5,5,19,13,"2016-06-19 16:27:42","2016-06-19 16:27:42","2016-04-17 16:57:47","2016-05-20 16:27:42",6,19,2016,16,6,19,2016,16,4,17,2016,16,5,20,2016,16
0,4000,1825,0,27,4,4,21,12,"2011-02-27 19:12:44","2011-02-27 19:12:46","2011-01-28 14:46:28","2011-01-28 19:12:44",2,27,2011,19,2,27,2011,19,1,28,2011,14,1,28,2011,19
0,125000,1,0,1,6,6,23,16,"2016-05-25 11:09:55","2016-05-25 11:09:56","2016-03-24 16:23:07","2016-04-25 11:09:55",5,25,2016,11,5,25,2016,11,3,24,2016,16,4,25,2016,11
0,50000,101,0,2,8,8,17,13,"2015-03-27 15:43:15","2015-03-27 15:43:19","2015-01-23 16:05:19","2015-01-26 15:43:15",3,27,2015,15,3,27,2015,15,1,23,2015,16,1,26,2015,15
0,97817,0,0,0,7,7,18,12,"2015-06-26 12:53:26","2015-06-26 12:53:28","2015-04-11 22:36:09","2015-05-25 12:53:26",6,26,2015,12,6,26,2015,12,4,11,2015,22,5,25,2015,12
0,35000,7779,0,29,4,4,20,15,"2014-09-10 12:29:25","2014-09-10 12:30:11","2014-06-24 15:48:06","2014-08-11 12:29:25",9,10,2014,12,9,10,2014,12,6,24,2014,15,8,11,2014,12
0,288000,510,0,5,9,9,19,13,"2016-01-10 11:52:37","2016-01-10 11:52:37","2015-04-22 01:40:27","2015-12-11 11:52:37",1,10,2016,11,1,10,2016,11,4,22,2015,1,12,11,2015,11
0,6000,51,0,3,6,6,23,14,"2013-08-12 10:42:20","2013-08-12 10:42:20","2013-04-17 21:44:50","2013-07-13 10:42:20",8,12,2013,10,8,12,2013,10,4,17,2013,21,7,13,2013,10
0,3000,88,0,7,5,5,22,15,"2016-02-05 18:06:02","2016-02-05 18:06:02","2015-09-07 03:01:04","2016-01-06 18:06:02",2,5,2016,18,2,5,2016,18,9,7,2015,3,1,6,2016,18
0,14000,110,0,12,6,6,17,11,"2011-10-27 07:14:58","2011-10-27 07:15:29","2011-08-04 19:30:44","2011-09-27 07:14:58",10,27,2011,7,10,27,2011,7,8,4,2011,19,9,27,2011,7
0,1000,27,0,6,8,8,24,13,"2014-03-05 23:04:36","2014-03-05 23:04:36","2013-12-24 03:04:10","2014-02-03 23:04:36",3,5,2014,23,3,5,2014,23,12,24,2013,3,2,3,2014,23
0,35000,294,0,4,5,5,24,14,"2016-08-01 15:23:00","2016-08-01 15:23:00","2016-06-05 14:41:30","2016-07-09 16:18:53",8,1,2016,15,8,1,2016,15,6,5,2016,14,7,9,2016,16
0,8000,1788,0,10,2,2,13,10,"2013-02-08 17:34:28","2013-02-08 17:34:28","2013-01-22 02:22:05","2013-01-25 17:34:28",2,8,2013,17,2,8,2013,17,1,22,2013,2,1,25,2013,17
0,5000,0,0,0,3,3,20,15,"2010-05-08 22:59:00","2010-05-08 23:00:10","2010-02-24 17:34:15","2010-03-03 09:25:00",5,8,2010,22,5,8,2010,23,2,24,2010,17,3,3,2010,9
0,5000,35,0,2,2,2,20,14,"2012-08-26 14:16:05","2012-08-26 14:16:07","2012-07-23 19:32:59","2012-07-27 14:16:05",8,26,2012,14,8,26,2012,14,7,23,2012,19,7,27,2012,14
